experiment_name,experiment_kind,job_id,sweep_index,replication,metric_name,metric_value,units,estimator,status,warning_code,confidence_interval_lower,confidence_interval_upper,quantizer_step,quantizer_phase,jitter_distribution,jitter_scale,alphabet
phase_sensitivity,phase_sensitivity,c7249a5b777f,0,,capacity_bits_per_symbol,0.15780989932970238,bits_per_symbol,blahut_arimoto,complete,,,,0.5,0.0,gaussian,1.0,"[0.0, 1.0]"
phase_sensitivity,phase_sensitivity,919d11ae51dd,0,,capacity_phase_maximum,0.15780989932970257,bits_per_symbol,exact,complete,,,,,,,,
phase_sensitivity,phase_sensitivity,919d11ae51dd,0,,capacity_phase_mean,0.15780989932970238,bits_per_symbol,exact,complete,,,,,,,,
phase_sensitivity,phase_sensitivity,919d11ae51dd,0,,capacity_phase_minimum,0.1578098993297008,bits_per_symbol,exact,complete,,,,,,,,
phase_sensitivity,phase_sensitivity,c7249a5b777f,0,,capacity_residual,5.551115123125783e-17,bits_per_symbol,blahut_arimoto,complete,,,,0.5,0.0,gaussian,1.0,"[0.0, 1.0]"
phase_sensitivity,phase_sensitivity,793aee609182,0,,matrix_row_sum_error,0.0,probability,exact,complete,,,,0.5,0.0,gaussian,1.0,"[0.0, 1.0]"
phase_sensitivity,phase_sensitivity,793aee609182,0,,mutual_information,0.1578098993297024,bits_per_symbol,exact,complete,,,,0.5,0.0,gaussian,1.0,"[0.0, 1.0]"
phase_sensitivity,phase_sensitivity,919d11ae51dd,0,,quantizer_phase,0.0,normalized_time,exact,complete,,,,,,,,
phase_sensitivity,phase_sensitivity,6f2fb710b361,1,,capacity_bits_per_symbol,0.1578098993297025,bits_per_symbol,blahut_arimoto,complete,,,,0.5,0.015151515151515152,gaussian,1.0,"[0.0, 1.0]"
phase_sensitivity,phase_sensitivity,6f2fb710b361,1,,capacity_residual,5.551115123125783e-17,bits_per_symbol,blahut_arimoto,complete,,,,0.5,0.015151515151515152,gaussian,1.0,"[0.0, 1.0]"
phase_sensitivity,phase_sensitivity,961e5da3a580,1,,matrix_row_sum_error,0.0,probability,exact,complete,,,,0.5,0.015151515151515152,gaussian,1.0,"[0.0, 1.0]"
phase_sensitivity,phase_sensitivity,961e5da3a580,1,,mutual_information,0.15780989932970252,bits_per_symbol,exact,complete,,,,0.5,0.015151515151515152,gaussian,1.0,"[0.0, 1.0]"
phase_sensitivity,phase_sensitivity,ff35858c6dfe,1,,quantizer_phase,0.015151515151515152,normalized_time,exact,complete,,,,,,,,
phase_sensitivity,phase_sensitivity,e23f39681e24,2,,capacity_bits_per_symbol,0.15780989932970257,bits_per_symbol,blahut_arimoto,complete,,,,0.5,0.030303030303030304,gaussian,1.0,"[0.0, 1.0]"
phase_sensitivity,phase_sensitivity,e23f39681e24,2,,capacity_residual,2.7755575615628914e-17,bits_per_symbol,blahut_arimoto,complete,,,,0.5,0.030303030303030304,gaussian,1.0,"[0.0, 1.0]"
phase_sensitivity,phase_sensitivity,0e6ce068ba5e,2,,matrix_row_sum_error,0.0,probability,exact,complete,,,,0.5,0.030303030303030304,gaussian,1.0,"[0.0, 1.0]"
